Home,Away,Field
Botetourt Star 2006G Premier U12 Girls BRSL,Rockbridge United 06-07 Owls U13G U12 Girls BRSL,Greenfield Field 10
CSC 12U 06G White U12 Girls BRSL,SWVA 12U (06G) Rush U12 Girls BRSL,Christiansburg Middle School Field 3
CSC 12U 06G Navy U12 Girls BRSL,PYSL Hurricanes 06 Girls U12 Girls BRSL,Christiansburg Middle School Field 3
New River United 06 U12G White U12 Girls BRSL,CSC 12U 06G Navy U12 Girls BRSL,Va Tech Rec Sports Turf (VTRST) Field 3
CSC 12U 06G White U12 Girls BRSL,Botetourt Star 2006G Premier U12 Girls BRSL,Good Shepherd Baptist Church Field 1
Rockbridge United 06-07 Owls U13G U12 Girls BRSL,SWVA 12U (06G) Rush U12 Girls BRSL,Jordan's Point Field 1
PYSL Hurricanes 06 Girls U12 Girls BRSL,Botetourt Star 2006G Premier U12 Girls BRSL,Smith River Sports Complex Field 3B
CSC 12U 06G White U12 Girls BRSL,New River United 06 U12G White U12 Girls BRSL,Good Shepherd Baptist Church Field 1
PYSL Hurricanes 06 Girls U12 Girls BRSL,Rockbridge United 06-07 Owls U13G U12 Girls BRSL,Smith River Sports Complex Field 3B
Botetourt Star 2006G Premier U12 Girls BRSL,New River United 06 U12G White U12 Girls BRSL,Greenfield Field 10
SWVA 12U (06G) Rush U12 Girls BRSL,CSC 12U 06G Navy U12 Girls BRSL,Radford Univ. Turf Field 2A
PYSL Hurricanes 06 Girls U12 Girls BRSL,CSC 12U 06G White U12 Girls BRSL,Smith River Sports Complex Field 3B
Rockbridge United 06-07 Owls U13G U12 Girls BRSL,CSC 12U 06G Navy U12 Girls BRSL,Jordan's Point Field 1
CSC 12U 06G Navy U12 Girls BRSL,New River United 06 U12G White U12 Girls BRSL,Christiansburg Middle School Field 3
Botetourt Star 2006G Premier U12 Girls BRSL,SWVA 12U (06G) Rush U12 Girls BRSL,Greenfield Field 10
Rockbridge United 06-07 Owls U13G U12 Girls BRSL,PYSL Hurricanes 06 Girls U12 Girls BRSL,Jordan's Point Field 1
CSC 12U 06G Navy U12 Girls BRSL,CSC 12U 06G White U12 Girls BRSL,Good Shepherd Baptist Church Field 1
New River United 06 U12G White U12 Girls BRSL,PYSL Hurricanes 06 Girls U12 Girls BRSL,Kipps Elementary Field 2
New River United 06 U12G White U12 Girls BRSL,Rockbridge United 06-07 Owls U13G U12 Girls BRSL,Kipps Elementary Field 2
SWVA 12U (06G) Rush U12 Girls BRSL,CSC 12U 06G White U12 Girls BRSL,Radford Univ. Turf Field 2A
CSC 12U 06G Navy U12 Girls BRSL,Botetourt Star 2006G Premier U12 Girls BRSL,Good Shepherd Baptist Church Field 1
Rockbridge United 06-07 Owls U13G U12 Girls BRSL,CSC 12U 06G White U12 Girls BRSL,Jordan's Point Field 1
SWVA 12U (06G) Rush U12 Girls BRSL,New River United 06 U12G White U12 Girls BRSL,Radford Univ. Turf Field 2A
Botetourt Star 2006G Premier U12 Girls BRSL,CSC 12U 06G Navy U12 Girls BRSL,Greenfield Field 10
CSC 12U 06G White U12 Girls BRSL,Rockbridge United 06-07 Owls U13G U12 Girls BRSL,Good Shepherd Baptist Church Field 1
PYSL Hurricanes 06 Girls U12 Girls BRSL,New River United 06 U12G White U12 Girls BRSL,Smith River Sports Complex Field 3B
PYSL Hurricanes 06 Girls U12 Girls BRSL,SWVA 12U (06G) Rush U12 Girls BRSL,Smith River Sports Complex Field 3B
Smith Mountain Lake Jets 14U Girls U14 Girls BRSL,Salem Sabres U13 Girls U14 Girls BRSL,Bedford Middle School Field 1
CSC 13U 05G U14 Girls BRSL,Roanoke Star 2005G Premier/Botetourt U14 Girls BRSL,Old Christiansburg Middle School Field 1
Roanoke Star 2005G Premier/Botetourt U14 Girls BRSL,Smith Mountain Lake Jets 14U Girls U14 Girls BRSL,Greenfield Field 1
Salem Sabres U13 Girls U14 Girls BRSL,CSC 13U 05G U14 Girls BRSL,St John's Place Field 2
Roanoke Star 2005G Premier/Botetourt U14 Girls BRSL,Salem Sabres U13 Girls U14 Girls BRSL,Countryside Sportsplex McLeod
Smith Mountain Lake Jets 14U Girls U14 Girls BRSL,Roanoke Star 2005G Premier/Botetourt U14 Girls BRSL,Bedford Middle School Field 1
CSC 13U 05G U14 Girls BRSL,Salem Sabres U13 Girls U14 Girls BRSL,Old Christiansburg Middle School Field 1
CSC 13U 05G U14 Girls BRSL,Smith Mountain Lake Jets 14U Girls U14 Girls BRSL,Old Christiansburg Middle School Field 1
Smith Mountain Lake Jets 14U Girls U14 Girls BRSL,Salem Sabres U13 Girls U14 Girls BRSL,Bedford Middle School Field 1
CSC 13U 05G U14 Girls BRSL,Salem Sabres U13 Girls U14 Girls BRSL,Old Christiansburg Middle School Field 1
Roanoke Star 2005G Premier/Botetourt U14 Girls BRSL,Smith Mountain Lake Jets 14U Girls U14 Girls BRSL,Greenfield Field 1
Salem Sabres U13 Girls U14 Girls BRSL,Roanoke Star 2005G Premier/Botetourt U14 Girls BRSL,St John's Place Field 2
CSC 13U 05G U14 Girls BRSL,Roanoke Star 2005G Premier/Botetourt U14 Girls BRSL,Old Christiansburg Middle School Field 1
Roanoke Star 2005G Premier/Botetourt U14 Girls BRSL,CSC 13U 05G U14 Girls BRSL,Countryside II Field 5
Salem Sabres U13 Girls U14 Girls BRSL,Smith Mountain Lake Jets 14U Girls U14 Girls BRSL,St John's Place Field 2
Smith Mountain Lake Jets 14U Girls U14 Girls BRSL,CSC 13U 05G U14 Girls BRSL,Bedford Middle School Field 1
Smith Mountain Lake Jets 14U Girls U14 Girls BRSL,CSC 13U 05G U14 Girls BRSL,Bedford Elementary Field 1
Salem Sabres U13 Girls U14 Girls BRSL,Roanoke Star 2005G Premier/Botetourt U14 Girls BRSL,St John's Place Field 2
Salem Sabres U15G Maroon U15 Girls BRSL,Roanoke Star 2003G Premier U15 Girls BRSL,St John's Place Field 2
Roanoke Star 2003G Premier U15 Girls BRSL,Botetourt Star 2003G Premier U15 Girls BRSL,Countryside Sportsplex McLeod
PYSL Hurricanes 03 Girls U15 Girls BRSL,Salem Sabres U15G Maroon U15 Girls BRSL,Smith River Sports Complex Field 5 Turf field
Salem Sabres U15G Maroon U15 Girls BRSL,Botetourt Star 2003G Premier U15 Girls BRSL,St John's Place Field 2
Roanoke Star 2003G Premier U15 Girls BRSL,PYSL Hurricanes 03 Girls U15 Girls BRSL,Countryside Sportsplex Carilion
PYSL Hurricanes 03 Girls U15 Girls BRSL,Botetourt Star 2003G Premier U15 Girls BRSL,Smith River Sports Complex Field 1
Salem Sabres U15G Maroon U15 Girls BRSL,PYSL Hurricanes 03 Girls U15 Girls BRSL,St John's Place Field 2
Botetourt Star 2003G Premier U15 Girls BRSL,PYSL Hurricanes 03 Girls U15 Girls BRSL,Greenfield Field 1
Salem Sabres U15G Maroon U15 Girls BRSL,Roanoke Star 2003G Premier U15 Girls BRSL,St John's Place Field 2
Botetourt Star 2003G Premier U15 Girls BRSL,Roanoke Star 2003G Premier U15 Girls BRSL,Greenfield Field 2
Roanoke Star 2003G Premier U15 Girls BRSL,PYSL Hurricanes 03 Girls U15 Girls BRSL,Countryside Sportsplex McLeod
Salem Sabres U15G Maroon U15 Girls BRSL,Botetourt Star 2003G Premier U15 Girls BRSL,St John's Place Field 2
Botetourt Star 2003G Premier U15 Girls BRSL,PYSL Hurricanes 03 Girls U15 Girls BRSL,Greenfield Field 1
Roanoke Star 2003G Premier U15 Girls BRSL,Salem Sabres U15G Maroon U15 Girls BRSL,Countryside II Field 5
Botetourt Star 2003G Premier U15 Girls BRSL,Roanoke Star 2003G Premier U15 Girls BRSL,Greenfield Field 1
PYSL Hurricanes 03 Girls U15 Girls BRSL,Salem Sabres U15G Maroon U15 Girls BRSL,Smith River Sports Complex Field 5 Turf field
PYSL Hurricanes 03 Girls U15 Girls BRSL,Roanoke Star 2003G Premier U15 Girls BRSL,Smith River Sports Complex Field 5 Turf field
Botetourt Star 2003G Premier U15 Girls BRSL,Salem Sabres U15G Maroon U15 Girls BRSL,Greenfield Field 1
Danville Blast U19 Girls U19 Girls BRSL,FC Star U19 Girls Premier U19 Girls BRSL,Dan Daniel Memorial Park Field 1
FC Star U19 Girls Premier U19 Girls BRSL,Botetourt Star U19 Girls U19 Girls BRSL,Waid Park Field 1
Roanoke Star 99/00 Premier Girls U19 Girls BRSL,PYSL Hurricanes 01 Girls U19 Girls BRSL,Countryside Sportsplex Carilion
PYSL Hurricanes 01 Girls U19 Girls BRSL,FC Star U19 Girls Premier U19 Girls BRSL,Smith River Sports Complex Field 1
Roanoke Star 99/00 Premier Girls U19 Girls BRSL,Botetourt Star U19 Girls U19 Girls BRSL,Countryside Sportsplex McLeod
PYSL Hurricanes 01 Girls U19 Girls BRSL,Danville Blast U19 Girls U19 Girls BRSL,Smith River Sports Complex Field 1
Botetourt Star U19 Girls U19 Girls BRSL,Roanoke Star 99/00 Premier Girls U19 Girls BRSL,Greenfield Field 9
Botetourt Star U19 Girls U19 Girls BRSL,Danville Blast U19 Girls U19 Girls BRSL,Greenfield Field 9
PYSL Hurricanes 01 Girls U19 Girls BRSL,Botetourt Star U19 Girls U19 Girls BRSL,Smith River Sports Complex Field 1
Roanoke Star 99/00 Premier Girls U19 Girls BRSL,Danville Blast U19 Girls U19 Girls BRSL,Countryside Sportsplex McLeod
Danville Blast U19 Girls U19 Girls BRSL,Botetourt Star U19 Girls U19 Girls BRSL,Dan Daniel Memorial Park Field 1
PYSL Hurricanes 01 Girls U19 Girls BRSL,Roanoke Star 99/00 Premier Girls U19 Girls BRSL,Smith River Sports Complex Field 1
FC Star U19 Girls Premier U19 Girls BRSL,PYSL Hurricanes 01 Girls U19 Girls BRSL,Smith River Sports Complex Field 5 Turf field
Danville Blast U19 Girls U19 Girls BRSL,PYSL Hurricanes 01 Girls U19 Girls BRSL,Dan Daniel Memorial Park Field 1
Botetourt Star U19 Girls U19 Girls BRSL,FC Star U19 Girls Premier U19 Girls BRSL,Greenfield Field 9
Botetourt Star U19 Girls U19 Girls BRSL,PYSL Hurricanes 01 Girls U19 Girls BRSL,Greenfield Field 9
FC Star U19 Girls Premier U19 Girls BRSL,Danville Blast U19 Girls U19 Girls BRSL,Countryside Sportsplex Site 2 Fiield 5
Danville Blast U19 Girls U19 Girls BRSL,Roanoke Star 99/00 Premier Girls U19 Girls BRSL,Dan Daniel Memorial Park Field 1
FC Star U19 Girls Premier U19 Girls BRSL,Roanoke Star 99/00 Premier Girls U19 Girls BRSL,Countryside Sportsplex Carilion
Roanoke Star 99/00 Premier Girls U19 Girls BRSL,FC Star U19 Girls Premier U19 Girls BRSL,Countryside Sportsplex McLeod
VAFC Xpress BRFC Eagles High School Girls U19 Girls BRSL,Roanoke Star 2001 Girls Premier U19 Girls BRSL,Vinyard East Field 5
Botetourt Star U17 Girls U19 Girls BRSL,SWVA 19U (99G) Nero U19 Girls BRSL,Greenfield Field 9
VAFC Xpress 00G Bedford U19 Girls BRSL,CSC 15U 03G U19 Girls BRSL,Vinyard East Field 5
Botetourt Star U17 Girls U19 Girls BRSL,VAFC Xpress 00G Bedford U19 Girls BRSL,Greenfield Field 9
Roanoke Star 2001 Girls Premier U19 Girls BRSL,Rockbridge United 00-02 High School U18 Girls U19 Girls BRSL,Countryside Sportsplex Carilion
VAFC Xpress 00G Bedford U19 Girls BRSL,Roanoke Star 2001 Girls Premier U19 Girls BRSL,Vinyard East Field 3
Botetourt Star U17 Girls U19 Girls BRSL,Rockbridge United 00-02 High School U18 Girls U19 Girls BRSL,Greenfield Field 9
VAFC Xpress BRFC Eagles High School Girls U19 Girls BRSL,SWVA 19U (99G) Nero U19 Girls BRSL,Vinyard East Field 3
SWVA 19U (99G) Nero U19 Girls BRSL,VAFC Xpress 00G Bedford U19 Girls BRSL,New River Community College Field 1
Rockbridge United 00-02 High School U18 Girls U19 Girls BRSL,VAFC Xpress 00G Bedford U19 Girls BRSL,Jordan's Point Field 1
SWVA 19U (99G) Rush U19 Girls BRSL,VAFC Xpress BRFC Eagles High School Girls U19 Girls BRSL,Radford Univ. Turf Field 1
Roanoke Star 2001 Girls Premier U19 Girls BRSL,SWVA 19U (99G) Nero U19 Girls BRSL,Countryside Sportsplex Carilion
VAFC Xpress BRFC Eagles High School Girls U19 Girls BRSL,Rockbridge United 00-02 High School U18 Girls U19 Girls BRSL,Vinyard East Field 3
Botetourt Star U17 Girls U19 Girls BRSL,CSC 15U 03G U19 Girls BRSL,Greenfield Field 9
CSC 15U 03G U19 Girls BRSL,Botetourt Star U17 Girls U19 Girls BRSL,Old Christiansburg Middle School Field 1
SWVA 19U (99G) Nero U19 Girls BRSL,SWVA 19U (99G) Rush U19 Girls BRSL,Radford Univ. Turf Field 1
SWVA 19U (99G) Nero U19 Girls BRSL,Rockbridge United 00-02 High School U18 Girls U19 Girls BRSL,New River Community College Field 1
SWVA 19U (99G) Rush U19 Girls BRSL,CSC 15U 03G U19 Girls BRSL,Radford Univ. Turf Field 1
CSC 15U 03G U19 Girls BRSL,SWVA 19U (99G) Nero U19 Girls BRSL,Old Christiansburg Middle School Field 1
Rockbridge United 00-02 High School U18 Girls U19 Girls BRSL,SWVA 19U (99G) Rush U19 Girls BRSL,Jordan's Point Field 1
Roanoke Star 2001 Girls Premier U19 Girls BRSL,Botetourt Star U17 Girls U19 Girls BRSL,Countryside Sportsplex McLeod
Rockbridge United 00-02 High School U18 Girls U19 Girls BRSL,Roanoke Star 2001 Girls Premier U19 Girls BRSL,Jordan's Point Field 1
VAFC Xpress 00G Bedford U19 Girls BRSL,SWVA 19U (99G) Rush U19 Girls BRSL,Vinyard East Field 3
VAFC Xpress BRFC Eagles High School Girls U19 Girls BRSL,Botetourt Star U17 Girls U19 Girls BRSL,Vinyard East Field 3
SWVA 19U (99G) Rush U19 Girls BRSL,VAFC Xpress 00G Bedford U19 Girls BRSL,Vinyard East Field 5
Roanoke Star 2001 Girls Premier U19 Girls BRSL,SWVA 19U (99G) Rush U19 Girls BRSL,Countryside Sportsplex Carilion
Rockbridge United 00-02 High School U18 Girls U19 Girls BRSL,CSC 15U 03G U19 Girls BRSL,Jordan's Point Field 1
SWVA 19U (99G) Nero U19 Girls BRSL,VAFC Xpress BRFC Eagles High School Girls U19 Girls BRSL,New River Community College Field 1
CSC 15U 03G U19 Girls BRSL,VAFC Xpress BRFC Eagles High School Girls U19 Girls BRSL,Old Christiansburg Middle School Field 1
SWVA 19U (99G) Rush U19 Girls BRSL,Botetourt Star U17 Girls U19 Girls BRSL,Radford Univ. Turf Field 1
CSC 15U 03G U19 Girls BRSL,Roanoke Star 2001 Girls Premier U19 Girls BRSL,Old Christiansburg Middle School Field 1
VAFC Xpress 00G Bedford U19 Girls BRSL,VAFC Xpress BRFC Eagles High School Girls U19 Girls BRSL,Merriman Field 1
ALEX 03 Boys Blue U16 Boys ODSL,RWFC VA Allstars FC U16 Boys ODSL,Hammond Middle School Turf Field
ALEX 05 Boys Black U13 Boys ODSL,MSC Lions 05 U13 Boys ODSL,Hammond Middle School Turf Field
ALEX 07 Boys Black U11 Boys ODSL,ABGC United FC Red 07B U11 Boys ODSL,Ben Brenman Park Field 1B
ALEX 06 Boys Black U12 Boys ODSL,BRYC Blaze U12 Boys ODSL,Ben Brenman Park Field 1B
ALEX 09 Boys Black U09 Boys ODSL,BRYC Dragons U09 Boys ODSL,Ben Brenman Park Field 1B
ALEX 08 Boys Black U10 Boys ODSL,MSC Lions 08 Gold U10 Boys ODSL,Ben Brenman Park Field 1B
ALEX 08 Girls Blue U10 Girls ODSL,BRYC Spirit U10 Girls ODSL,Ben Brenman Park Field 1B
ALEX 09 Boys Silver U09 Boys ODSL,ARL 09B Silver U09 Boys ODSL,Ben Brenman Park Field 1B
ALEX 05 Boys Black U13 Boys ODSL,BRYC United U13 Boys ODSL,Hammond Middle School Turf Field
ALEX 09 Girls Blue U09 Girls ODSL,BRYC Lightning Bolts U09 Girls ODSL,Ben Brenman Park Field 1B
ALEX 08 Boys Silver U10 Boys ODSL,WIN 08B Orange U10 Boys ODSL,Ben Brenman Park Field 1B
ALEX 05 Girls Blue U13 Girls ODSL,LOUD 05G Gray U13 Girls ODSL,Hammond Middle School Turf Field
ALEX 09 Boys Black U09 Boys ODSL,CFC 09B White U09 Boys ODSL,Ben Brenman Park Field 1B
ALEX 03 Boys Blue U16 Boys ODSL,RWFC BVB Dortmund U16 Boys ODSL,Hammond Middle School Turf Field
ALEX 07 Girls Blue U11 Girls ODSL,ARL 07G Gold U11 Girls ODSL,Ben Brenman Park Field 1B
ALEX 07 Boys Black U11 Boys ODSL,BRYC Fireballs U11 Boys ODSL,Ben Brenman Park Field 1B
ALEX 06 Boys Black U12 Boys ODSL,LPFC 2006B U12 Boys ODSL,Ben Brenman Park Field 1B
ALEX 09 Boys Silver U09 Boys ODSL,FCVA FCV Elite U09 Boys ODSL,Ben Brenman Park Field 1B
ALEX 09 Girls Blue U09 Girls ODSL,LOUD 09G Gray U09 Girls ODSL,Ben Brenman Park Field 1B
ALEX 08 Boys Black U10 Boys ODSL,FRSA ROX 08B Blue U10 Boys ODSL,Ben Brenman Park Field 1B
ALEX 08 Girls Blue U10 Girls ODSL,CFC 08G White U10 Girls ODSL,Ben Brenman Park Field 1B
ALEX 05 Girls Blue U13 Girls ODSL,TCSC Spirit Blue U13 Girls ODSL,Eugene Simpson Soccer Field #1 Full
ALEX 03 Boys Blue U16 Boys ODSL,HCFC Harrisonburg City F.C. 02 U16 Boys ODSL,Hammond Middle School Turf Field
ALEX 08 Boys Black U10 Boys ODSL,BRYC TigerSharks U10 Boys ODSL,Ben Brenman Park Field 1B
ALEX 08 Boys Silver U10 Boys ODSL,LOUD 08B Gray U10 Boys ODSL,Ben Brenman Park Field 1B
ALEX 07 Girls Blue U11 Girls ODSL,FRSA ROX 07G Blue U11 Girls ODSL,Ben Brenman Park Field 1B
ALEX 08 Boys Silver U10 Boys ODSL,MSC Lions 08 Black U10 Boys ODSL,Witter Park Field 1
ALEX 09 Boys Silver U09 Boys ODSL,IFC International FC 09B U09 Boys ODSL,Ben Brenman Park Field 1B
ALEX 09 Girls Blue U09 Girls ODSL,BRYC Shooting Stars U09 Girls ODSL,Ben Brenman Park Field 1B
ALEX 08 Girls Blue U10 Girls ODSL,GSC 08 Girls White U10 Girls ODSL,Ben Brenman Park Field 1B
ALEX 09 Boys Black U09 Boys ODSL,GSC 09 Boys White U09 Boys ODSL,Simpson Soccer Field 1A
ALEX 07 Girls Blue U11 Girls ODSL,ARL 07G Silver U11 Girls ODSL,Ben Brenman Park Field 1B
ALEX 05 Girls Blue U13 Girls ODSL,CFC 05G Red U13 Girls ODSL,Hammond Middle School Turf Field
ALEX 07 Boys Black U11 Boys ODSL,CVFC Silver U11 Boys ODSL,Ben Brenman Park Field 1B
ALEX 06 Boys Black U12 Boys ODSL,LOUD 06B Gray U12 Boys ODSL,Ben Brenman Park Field 1B
ALEX 09 Boys Silver U09 Boys ODSL,VSA 09B Jr Academy Ronaldo U09 Boys ODSL,Ben Brenman Park Field 1B
ALEX 09 Girls Blue U09 Girls ODSL,ABGC United 09G U09 Girls ODSL,Ben Brenman Park Field 1B
ALEX 09 Boys Black U09 Boys ODSL,RWFC Barrio Boys Elite 09 U09 Boys ODSL,Simpson Soccer Field 1A
ALEX 05 Boys Black U13 Boys ODSL,LOUD 05B Gray U13 Boys ODSL,Hammond Middle School Turf Field
ALEX 07 Boys Black U11 Boys ODSL,CFC 07B Red U11 Boys ODSL,Ben Brenman Park Field 1B
ALEX 06 Boys Black U12 Boys ODSL,SCSL Trail Blazers U12 Boys ODSL,Ben Brenman Park Field 1B
ALEX 08 Girls Blue U10 Girls ODSL,ARL 08G Silver U10 Girls ODSL,Ben Brenman Park Field 1B
ALEX 08 Boys Silver U10 Boys ODSL,ARL 08B Gold U10 Boys ODSL,Ben Brenman Park Field 1B
ALEX 03 Boys Blue U16 Boys ODSL,MSC Lions 02 U16 Boys ODSL,Hammond Middle School Turf Field
ALEX 08 Boys Black U10 Boys ODSL,BRYC Thunder U10 Boys ODSL,Ben Brenman Park Field 1B
ALEX 05 Girls Blue U13 Girls ODSL,CCS FC Fury U13 Girls ODSL,Hammond Middle School Turf Field
ALEX 07 Girls Blue U11 Girls ODSL,VSA 07G Pre Academy Select Red U11 Girls ODSL,Ben Brenman Park Field 1B
ABGC United FC Red 07B U11 Boys ODSL,BRYC Fireballs U11 Boys ODSL,Annandale High School Track Field
ABGC United Black 06 U12 Boys ODSL,BRYC Bulldogs U12 Boys ODSL,Annandale High School Track Field
ABGC United 09G U09 Girls ODSL,ALEX 09 Girls Blue U09 Girls ODSL,Annandale High School Track Field
ABGC AUFC 08B Red U10 Boys ODSL,ARL 08B Silver U10 Boys ODSL,Annandale High School Track Field
ABGC United 03G U16 Girls ODSL,CHAN Spirit 03 Blue U16 Girls ODSL,Ossian Hall Park Turf #1
ABGC United Black 06 U12 Boys ODSL,FSCI Vasquez Academy 06 U12 Boys ODSL,Holmes MS #1
ABGC United 09G U09 Girls ODSL,ARL 09G Silver U09 Girls ODSL,Holmes MS #1
ABGC AUFC 08B Red U10 Boys ODSL,ALEX 08 Boys Black U10 Boys ODSL,Holmes MS #1
ABGC United 03G U16 Girls ODSL,OCRA Freedom U16 Girls ODSL,Ossian Hall Park Turf #1
ABGC United FC Red 07B U11 Boys ODSL,CVFC Silver U11 Boys ODSL,Stuart High School Auxiliary Field
ABGC United FC Red 07B U11 Boys ODSL,ARL 07B Silver U11 Boys ODSL,Stuart High School Auxiliary Field
ABGC United Black 06 U12 Boys ODSL,VYS O6B Silver U12 Boys ODSL,Holmes MS #1
ABGC United 03G U16 Girls ODSL,SCSL Shenandoah Storm U16 Girls ODSL,Stuart High School Main Field
ABGC United 09G U09 Girls ODSL,VSA 09G Jr Academy Pugh U09 Girls ODSL,Stuart High School Auxiliary Field
ABGC United 03G U16 Girls ODSL,GSC 03 Girls U16 Girls ODSL,Stuart High School Main Field
ABGC United 09G U09 Girls ODSL,BRYC Shooting Stars U09 Girls ODSL,Stuart High School Auxiliary Field
ABGC AUFC 08B Red U10 Boys ODSL,BRYC TigerSharks U10 Boys ODSL,Stuart High School Auxiliary Field
ABGC AUFC 08B Red U10 Boys ODSL,FRSA ROX 08B Blue U10 Boys ODSL,Stuart High School Auxiliary Field
ABGC United Black 06 U12 Boys ODSL,BRDW Boys 05 U12 Boys ODSL,Stuart High School Auxiliary Field
ARL 08B Gold U10 Boys ODSL,ALEX 08 Boys Silver U10 Boys ODSL,Bluemont Junction
ARL 06G Silver U12 Girls ODSL,TCSC Freedom U12 Girls ODSL,Bluemont Junction
ARL 09G Silver U09 Girls ODSL,BRYC Lightning Bolts U09 Girls ODSL,Williamsburg MS #2B
ARL 09G Gold U09 Girls ODSL,BRYC Shooting Stars U09 Girls ODSL,Williamsburg MS #2B
ARL 08B Silver U10 Boys ODSL,BRYC Thunder U10 Boys ODSL,Williamsburg MS #2B
ARL 08B Gold U10 Boys ODSL,GSC 08 Boys Black U10 Boys ODSL,Williamsburg MS #2B
ARL 08B Silver U10 Boys ODSL,FRSA ROX 08B Blue U10 Boys ODSL,Williamsburg MS #2B
ARL 08G Silver U10 Girls ODSL,CFC 08G White U10 Girls ODSL,Long Bridge Park Field #4A
ARL 07B Silver U11 Boys ODSL,ALEX 07 Boys Black U11 Boys ODSL,Williamsburg MS #1B
ARL 07B Gold U11 Boys ODSL,FRSA ROX 07B Blue U11 Boys ODSL,Williamsburg MS #1B
ARL 07G Gold U11 Girls ODSL,FRSA ROX 07G Blue U11 Girls ODSL,Williamsburg MS #1B
ARL 08G Gold U10 Girls ODSL,ALEX 08 Girls Blue U10 Girls ODSL,Williamsburg MS #1A
ARL 07G Silver U11 Girls ODSL,ALEX 07 Girls Blue U11 Girls ODSL,Williamsburg MS #1B
ARL 08G Gold U10 Girls ODSL,BRYC Spirit U10 Girls ODSL,Fields Park
ARL 08B Silver U10 Boys ODSL,BRYC TigerSharks U10 Boys ODSL,Bluemont Junction
ARL 09B Gold U09 Boys ODSL,VSA 09B Jr Academy Pogba U09 Boys ODSL,Williamsburg MS #2B
ARL 09G Gold U09 Girls ODSL,ALEX 09 Girls Blue U09 Girls ODSL,Bluemont Junction
ARL 09B Silver U09 Boys ODSL,FCVA FCV Elite U09 Boys ODSL,Bluemont Junction
ARL 08B Gold U10 Boys ODSL,CFC 08B Red U10 Boys ODSL,Bluemont Junction
ARL 08G Silver U10 Girls ODSL,BRYC Lightning U10 Girls ODSL,Bluemont Junction
ARL 09B Gold U09 Boys ODSL,ALEX 09 Boys Black U09 Boys ODSL,Williamsburg MS #2B
ARL 06G Silver U12 Girls ODSL,BRYC Fireballs U12 Girls ODSL,Williamsburg MS #1B
ARL 09B Silver U09 Boys ODSL,VSA 09B Jr Academy Ronaldo U09 Boys ODSL,Williamsburg MS #1B
ARL 07B Silver U11 Boys ODSL,CFC 07B Red U11 Boys ODSL,Virginia Highlands
ARL 07B Gold U11 Boys ODSL,LFC Schalke 07 U11 Boys ODSL,Virginia Highlands
ARL 07G Gold U11 Girls ODSL,ARL 07G Silver U11 Girls ODSL,Virginia Highlands
ARL 08G Silver U10 Girls ODSL,LFC Thunder U10 Girls ODSL,Fields Park
ARL 08G Gold U10 Girls ODSL,VSA 08G Jr Academy Pugh U10 Girls ODSL,Fields Park
ARL 09G Gold U09 Girls ODSL,ABGC United 09G U09 Girls ODSL,Williamsburg MS #2B
ARL 07B Gold U11 Boys ODSL,CFC 07B White U11 Boys ODSL,Bluemont Junction
ARL 07B Silver U11 Boys ODSL,CVFC Silver U11 Boys ODSL,Bluemont Junction
ARL 07G Silver U11 Girls ODSL,VSA 07G Pre Academy Select Red U11 Girls ODSL,Bluemont Junction
ARL 09B Silver U09 Boys ODSL,LOUD 09B Gray U09 Boys ODSL,Bluemont Junction
ARL 09G Silver U09 Girls ODSL,ALEX 09 Girls Blue U09 Girls ODSL,Bluemont Junction
ARL 08B Gold U10 Boys ODSL,WIN 08B Orange U10 Boys ODSL,Bluemont Junction
ARL 09G Gold U09 Girls ODSL,BRYC Lightning Bolts U09 Girls ODSL,Bluemont Junction
ARL 08B Silver U10 Boys ODSL,ALEX 08 Boys Black U10 Boys ODSL,Benjamin Banneker Park
ARL 07G Gold U11 Girls ODSL,VSA 07G Pre Academy Select Red U11 Girls ODSL,Virginia Highlands
ARL 09G Silver U09 Girls ODSL,LOUD 09G Gray U09 Girls ODSL,Long Bridge Park Field #3B
ARL 07G Silver U11 Girls ODSL,FRSA ROX 07G Blue U11 Girls ODSL,Virginia Highlands
ARL 08G Gold U10 Girls ODSL,PWSI Courage Girls 2008 Pride U10 Girls ODSL,Williamsburg MS #1B
ARL 07B Silver U11 Boys ODSL,VYS 07B Silver U11 Boys ODSL,Williamsburg MS #2B
ARL 06G Silver U12 Girls ODSL,VSA 06G Pre Academy Select Red U12 Girls ODSL,Williamsburg MS #1B
ARL 07B Gold U11 Boys ODSL,WIN United 2007B Blue U11 Boys ODSL,Williamsburg MS #2B
ARL 09G Silver U09 Girls ODSL,ARL 09G Gold U09 Girls ODSL,Williamsburg MS #2B
ARL 08G Silver U10 Girls ODSL,VSA 08G Jr Academy Pugh U10 Girls ODSL,Williamsburg MS #2B
ARL 07G Silver U11 Girls ODSL,ARL 07G Gold U11 Girls ODSL,Fields Park
ARL 09B Gold U09 Boys ODSL,CFC 09B White U09 Boys ODSL,Williamsburg MS #2B
ARL 09B Silver U09 Boys ODSL,CYA 09B Black U09 Boys ODSL,Williamsburg MS #1B
ARL 07G Gold U11 Girls ODSL,ALEX 07 Girls Blue U11 Girls ODSL,Virginia Highlands
ARL 06G Silver U12 Girls ODSL,BRYC Tornados U12 Girls ODSL,Virginia Highlands
